startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc,error
Devibox,"1,5 million €",09/05/2017,https://www.jaimelesstartups.fr/devibox-facturation-annuaire/,"Levée de fonds : 1,5 million €",Fondateurs : 1,Nombre d'employés : 5,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Devibox,https://www.devibox.fr/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/devibox?trk=ppro_cprof,https://www.facebook.com/DeviBox.fr/,,,,,DEVIBOX A DEUX CASQUETTES : D’UNE PART C’EST UN OUTIL EN LIGNE DE FACTURE À DESTINATIONS DES ARTISANS ET PME DU BÂTIMENT. MAIS C’EST AUSSI UN ANNUAIRE POUR AUGMENTER LA VISIBILITÉ DES CLIENTS DE DEVIBOX !,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x557515ae5793 <unknown>
#1 0x5575157d91c6 <unknown>
#2 0x5575157d11e3 <unknown>
#3 0x5575157c11cb <unknown>
#4 0x5575157c2625 <unknown>
#5 0x5575157c14e5 <unknown>
#6 0x5575157c03e9 <unknown>
#7 0x5575157c0274 <unknown>
#8 0x5575157becf4 <unknown>
#9 0x5575157bf28a <unknown>
#10 0x5575157db97e <unknown>
#11 0x557515865985 <unknown>
#12 0x5575158463d2 <unknown>
#13 0x557515864dd9 <unknown>
#14 0x557515846173 <unknown>
#15 0x5575158172d3 <unknown>
#16 0x557515817c9e <unknown>
#17 0x557515aa98cb <unknown>
#18 0x557515aad745 <unknown>
#19 0x557515a962e1 <unknown>
#20 0x557515aae2d2 <unknown>
#21 0x557515a7a17f <unknown>
#22 0x557515ad3dc8 <unknown>
#23 0x557515ad3fc3 <unknown>
#24 0x557515ae4944 <unknown>
#25 0x7f55f6b07ac3 <unknown>
"
Cryptris,300 000 €,02/01/2018,https://www.jaimelesstartups.fr/news/cryptris/,Levée de fonds : 300 000 €,Fondateurs : Mr Julien,Nombre d'employés : 7,http://www.cryptris.fr/?utm_source=JaimeLesStartups,http://www.cryptris.fr/?utm_source=JaimeLesStartups,False,,https://www.facebook.com/Applicationcryptris/,,,,,L'APPLICATION DE COMMUNICATION CHIFFRÉ LA PLUS SÛRE AU MONDE,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55e822bd5793 <unknown>
#1 0x55e8228c91c6 <unknown>
#2 0x55e8228c11e3 <unknown>
#3 0x55e8228b11cb <unknown>
#4 0x55e8228b2625 <unknown>
#5 0x55e8228b14e5 <unknown>
#6 0x55e8228b03e9 <unknown>
#7 0x55e8228b0274 <unknown>
#8 0x55e8228aecf4 <unknown>
#9 0x55e8228af28a <unknown>
#10 0x55e8228cb97e <unknown>
#11 0x55e822955985 <unknown>
#12 0x55e8229363d2 <unknown>
#13 0x55e822954dd9 <unknown>
#14 0x55e822936173 <unknown>
#15 0x55e8229072d3 <unknown>
#16 0x55e822907c9e <unknown>
#17 0x55e822b998cb <unknown>
#18 0x55e822b9d745 <unknown>
#19 0x55e822b862e1 <unknown>
#20 0x55e822b9e2d2 <unknown>
#21 0x55e822b6a17f <unknown>
#22 0x55e822bc3dc8 <unknown>
#23 0x55e822bc3fc3 <unknown>
#24 0x55e822bd4944 <unknown>
#25 0x7f7115655ac3 <unknown>
"
WOOM,750 000 €,06/07/2018,https://www.jaimelesstartups.fr/news/woom/,Levée de fonds : 750 000 €,Fondateurs : Guillaume et Gaspard Vorilhon,Nombre d'employés : 8,https://www.woom.fr/?utm_source=JaimeLesStartups,https://www.woom.fr/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/woom.fr/,https://www.facebook.com/woom.fr/,,,,,"COACHING GAGNANT ! COMMENT MICHELIN A BOOSTÉ LA CROISSANCE DE LA START-UP WOOM.FR, SPÉCIALISTE DE LA RÉSERVATION DE LOISIRS EN LIGNE","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x564e8e578793 <unknown>
#1 0x564e8e26c1c6 <unknown>
#2 0x564e8e2641e3 <unknown>
#3 0x564e8e2541cb <unknown>
#4 0x564e8e255625 <unknown>
#5 0x564e8e2544e5 <unknown>
#6 0x564e8e2533e9 <unknown>
#7 0x564e8e253274 <unknown>
#8 0x564e8e251cf4 <unknown>
#9 0x564e8e25228a <unknown>
#10 0x564e8e26e97e <unknown>
#11 0x564e8e2f8985 <unknown>
#12 0x564e8e2d93d2 <unknown>
#13 0x564e8e2f7dd9 <unknown>
#14 0x564e8e2d9173 <unknown>
#15 0x564e8e2aa2d3 <unknown>
#16 0x564e8e2aac9e <unknown>
#17 0x564e8e53c8cb <unknown>
#18 0x564e8e540745 <unknown>
#19 0x564e8e5292e1 <unknown>
#20 0x564e8e5412d2 <unknown>
#21 0x564e8e50d17f <unknown>
#22 0x564e8e566dc8 <unknown>
#23 0x564e8e566fc3 <unknown>
#24 0x564e8e577944 <unknown>
#25 0x7f3dfcc58ac3 <unknown>
"
OuiSpoon,500 000 €,22/11/2018,https://www.jaimelesstartups.fr/news/ouispoon-levee-de-fonds/,Levée de fonds : 500 000 €,"Fondateurs : Amory Panné, Raphaël Maisonnier et Thibaud Caremoli",Nombre d'employés : 7,http://www.ouispoon.fr/?utm_source=JaimeLesStartups,http://www.ouispoon.fr/?utm_source=JaimeLesStartups,False,,,,,,,OUISPOON ANNONCE UNE PREMIÈRE LEVÉE DE FONDS DE 500 000 EUROS,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x562731da1793 <unknown>
#1 0x562731a951c6 <unknown>
#2 0x562731a8d1e3 <unknown>
#3 0x562731a7d1cb <unknown>
#4 0x562731a7e625 <unknown>
#5 0x562731a7d4e5 <unknown>
#6 0x562731a7c3e9 <unknown>
#7 0x562731a7c274 <unknown>
#8 0x562731a7acf4 <unknown>
#9 0x562731a7b28a <unknown>
#10 0x562731a9797e <unknown>
#11 0x562731b21985 <unknown>
#12 0x562731b023d2 <unknown>
#13 0x562731b20dd9 <unknown>
#14 0x562731b02173 <unknown>
#15 0x562731ad32d3 <unknown>
#16 0x562731ad3c9e <unknown>
#17 0x562731d658cb <unknown>
#18 0x562731d69745 <unknown>
#19 0x562731d522e1 <unknown>
#20 0x562731d6a2d2 <unknown>
#21 0x562731d3617f <unknown>
#22 0x562731d8fdc8 <unknown>
#23 0x562731d8ffc3 <unknown>
#24 0x562731da0944 <unknown>
#25 0x7f0ff1e9fac3 <unknown>
"
Keycoopt,"4,2 millions €",14/01/2019,https://www.jaimelesstartups.fr/keycoopt-recrutement-cooptation/,"Levée de fonds : 4,2 millions €",Fondateurs : Antoine Perruchot et Manuel Perruchot,Nombre d'employés : 35,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Keycoopt,https://www.keycoopt.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/keycoopt/,https://www.facebook.com/keycoopt/,,,,,CETTE STARTUP S’ATTAQUE AU MARCHÉ DU RECRUTEMENT EN BASANT SA STRATÉGIE SUR LA COOPTATION :,"Message: javascript error: Cannot read properties of null (reading 'parentNode')
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55868c867793 <unknown>
#1 0x55868c55b1c6 <unknown>
#2 0x55868c56059c <unknown>
#3 0x55868c5625f2 <unknown>
#4 0x55868c5e7de8 <unknown>
#5 0x55868c5c83d2 <unknown>
#6 0x55868c5e6dd9 <unknown>
#7 0x55868c5c8173 <unknown>
#8 0x55868c5992d3 <unknown>
#9 0x55868c599c9e <unknown>
#10 0x55868c82b8cb <unknown>
#11 0x55868c82f745 <unknown>
#12 0x55868c8182e1 <unknown>
#13 0x55868c8302d2 <unknown>
#14 0x55868c7fc17f <unknown>
#15 0x55868c855dc8 <unknown>
#16 0x55868c855fc3 <unknown>
#17 0x55868c866944 <unknown>
#18 0x7fae12fc5ac3 <unknown>
"
PAZZI,10M d'€,18/06/2019,https://www.jaimelesstartups.fr/news/pazzi-levee-de-fonds/,Levée de fonds : 10M d'€,"Fondateurs : Sébastien Roverso, co-fondateur, directeur robotique et Cyrill Hamon, co-fondateur, directeur Automatisation",Nombre d'employés : 15,https://www.pazzi.co/?utm_source=JaimeLesStartups,https://www.pazzi.co/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/pazzi-tastemakers,https://www.instagram.com/pazzi_tastemakers/,,,,,PAZZI LÈVE UNE SÉRIE A DE 10 MILLIONS D’EUROS POUR ACCÉLÉRER LE DÉVELOPPEMENT DE SA TECHNOLOGIE ET OUVRIR SON RESTAURANT PILOTE 100% AUTONOME AVEC LES PREMIERS ROBOTS PIZZAÏOLOS CUISINANT DEVANT LES CLIENTS !,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x562518a11793 <unknown>
#1 0x5625187051c6 <unknown>
#2 0x5625186fd1e3 <unknown>
#3 0x5625186ed1cb <unknown>
#4 0x5625186ee625 <unknown>
#5 0x5625186ed4e5 <unknown>
#6 0x5625186ec3e9 <unknown>
#7 0x5625186ec274 <unknown>
#8 0x5625186eacf4 <unknown>
#9 0x5625186eb28a <unknown>
#10 0x56251870797e <unknown>
#11 0x562518791985 <unknown>
#12 0x5625187723d2 <unknown>
#13 0x562518790dd9 <unknown>
#14 0x562518772173 <unknown>
#15 0x5625187432d3 <unknown>
#16 0x562518743c9e <unknown>
#17 0x5625189d58cb <unknown>
#18 0x5625189d9745 <unknown>
#19 0x5625189c22e1 <unknown>
#20 0x5625189da2d2 <unknown>
#21 0x5625189a617f <unknown>
#22 0x5625189ffdc8 <unknown>
#23 0x5625189fffc3 <unknown>
#24 0x562518a10944 <unknown>
#25 0x7fcb7c951ac3 <unknown>
"
Gema,400 000 €,13/02/2019,https://www.jaimelesstartups.fr/news/gema-levee-de-fonds/,Levée de fonds : 400 000 €,Fondateurs : Viviane Pasqui,,https://gema-life.com/?utm_source=JaimeLesStartups,https://gema-life.com/?utm_source=JaimeLesStartups,False,,,,,,,"GEMA, LÈVE DES FONDS POUR RÉVOLUTIONNER L’AUTONOMIE DES SENIORS","Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x559798daa793 <unknown>
#1 0x559798a9e1c6 <unknown>
#2 0x559798a961e3 <unknown>
#3 0x559798a861cb <unknown>
#4 0x559798a87625 <unknown>
#5 0x559798a864e5 <unknown>
#6 0x559798a853e9 <unknown>
#7 0x559798a85274 <unknown>
#8 0x559798a83cf4 <unknown>
#9 0x559798a8428a <unknown>
#10 0x559798aa097e <unknown>
#11 0x559798b2a985 <unknown>
#12 0x559798b0b3d2 <unknown>
#13 0x559798b29dd9 <unknown>
#14 0x559798b0b173 <unknown>
#15 0x559798adc2d3 <unknown>
#16 0x559798adcc9e <unknown>
#17 0x559798d6e8cb <unknown>
#18 0x559798d72745 <unknown>
#19 0x559798d5b2e1 <unknown>
#20 0x559798d732d2 <unknown>
#21 0x559798d3f17f <unknown>
#22 0x559798d98dc8 <unknown>
#23 0x559798d98fc3 <unknown>
#24 0x559798da9944 <unknown>
#25 0x7f410ceb9ac3 <unknown>
"
Elium,2 millions €,23/11/2018,https://www.jaimelesstartups.fr/news/elium-levee-de-fond/,Levée de fonds : 2 millions €,"Fondateurs : Fabien Livet, Benjamin Longearet",Nombre d'employés : 13,https://www.elium.io/?utm_source=JaimeLesStartups,https://www.elium.io/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/elium/,https://www.facebook.com/EliumTV/,,,,,ELIUM COMPLÈTE UN FINANCEMENT TOTAL DE 2 MILLIONS D’EUROS.,"Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55c9019ce793 <unknown>
#1 0x55c9016c21c6 <unknown>
#2 0x55c9016ba1e3 <unknown>
#3 0x55c9016aa1cb <unknown>
#4 0x55c9016ab625 <unknown>
#5 0x55c9016aa4e5 <unknown>
#6 0x55c9016a93e9 <unknown>
#7 0x55c9016a9274 <unknown>
#8 0x55c9016a7cf4 <unknown>
#9 0x55c9016a828a <unknown>
#10 0x55c9016c497e <unknown>
#11 0x55c90174e985 <unknown>
#12 0x55c90172f3d2 <unknown>
#13 0x55c90174ddd9 <unknown>
#14 0x55c90172f173 <unknown>
#15 0x55c9017002d3 <unknown>
#16 0x55c901700c9e <unknown>
#17 0x55c9019928cb <unknown>
#18 0x55c901996745 <unknown>
#19 0x55c90197f2e1 <unknown>
#20 0x55c9019972d2 <unknown>
#21 0x55c90196317f <unknown>
#22 0x55c9019bcdc8 <unknown>
#23 0x55c9019bcfc3 <unknown>
#24 0x55c9019cd944 <unknown>
#25 0x7facdf01dac3 <unknown>
"
Alexyia,52 000€,09/10/2019,https://www.jaimelesstartups.fr/alexyia-plateforme-opportunite-daffaire-b2b/,Levée de fonds : 52 000€,Fondateurs : Mermet Eric,Nombre d'employés : 3,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Alexyia,https://www.alexyia.io/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/20563139/admin/,https://www.facebook.com/Alexyia.LeadX/,,,,,LA STARTUP ALEXYIA EST UNE PLATEFORME D’OPPORTUNITÉ D’AFFAIRE POUR LES ENTREPRISES. LES STARTUPS PEUVENT Y VENDRE ET/OU ACHETER DES SERVICES !,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x56348ae48793 <unknown>
#1 0x56348ab3c1c6 <unknown>
#2 0x56348ab341e3 <unknown>
#3 0x56348ab241cb <unknown>
#4 0x56348ab25625 <unknown>
#5 0x56348ab244e5 <unknown>
#6 0x56348ab233e9 <unknown>
#7 0x56348ab23274 <unknown>
#8 0x56348ab21cf4 <unknown>
#9 0x56348ab2228a <unknown>
#10 0x56348ab3e97e <unknown>
#11 0x56348abc8985 <unknown>
#12 0x56348aba93d2 <unknown>
#13 0x56348abc7dd9 <unknown>
#14 0x56348aba9173 <unknown>
#15 0x56348ab7a2d3 <unknown>
#16 0x56348ab7ac9e <unknown>
#17 0x56348ae0c8cb <unknown>
#18 0x56348ae10745 <unknown>
#19 0x56348adf92e1 <unknown>
#20 0x56348ae112d2 <unknown>
#21 0x56348addd17f <unknown>
#22 0x56348ae36dc8 <unknown>
#23 0x56348ae36fc3 <unknown>
#24 0x56348ae47944 <unknown>
#25 0x7f45aacb2ac3 <unknown>
"
Coopeo,500000,04/11/2019,https://www.jaimelesstartups.fr/coopeo-gestion-des-factures-fournisseurs-et-commandes/,Levée de fonds : 500000,Fondateurs : Cyrille jegoux,Nombre d'employés : 14,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Coopeo,https://www.coopeo.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/11111976/admin/,https://www.facebook.com/CoopeoAppli/,,"['02 30 91 60 35', '0230916035']",['contact@coopeo.fr'],,LA STARTUP COOPEO ANALYSE VOS FACTURES FOURNISSEURS POUR VOUS DONNER UNE NOUVELLE VISIBILITÉ SUR VOTRE ACTIVITÉ.,"Message: stale element reference: stale element not found
  (Session info: chrome=122.0.6261.69); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
#0 0x55e9c5969793 <unknown>
#1 0x55e9c565d1c6 <unknown>
#2 0x55e9c566259c <unknown>
#3 0x55e9c56645f2 <unknown>
#4 0x55e9c56e9de8 <unknown>
#5 0x55e9c56ca3d2 <unknown>
#6 0x55e9c56e8dd9 <unknown>
#7 0x55e9c56ca173 <unknown>
#8 0x55e9c569b2d3 <unknown>
#9 0x55e9c569bc9e <unknown>
#10 0x55e9c592d8cb <unknown>
#11 0x55e9c5931745 <unknown>
#12 0x55e9c591a2e1 <unknown>
#13 0x55e9c59322d2 <unknown>
#14 0x55e9c58fe17f <unknown>
#15 0x55e9c5957dc8 <unknown>
#16 0x55e9c5957fc3 <unknown>
#17 0x55e9c5968944 <unknown>
#18 0x7f9ab1799ac3 <unknown>
"
myFirmin,17 500 €,03/01/2020,https://www.jaimelesstartups.fr/news/myfirmin/,Levée de fonds : 17 500 €,"Fondateurs : Nathane BELLOTTO, Amandla SIBLOT",Nombre d'employés : 4,https://www.myfirmin.fr/?utm_source=JaimeLesStartups,https://www.myfirmin.fr/?utm_source=JaimeLesStartups,False,,https://www.facebook.com/myfirmin,,,,,NOUS SOMMES HEUREUX DE VOUS ANNONCER LA SORTIE OFFICIELLE DE MYFIRMIN SUR LE MARCHÉ PARISIEN !,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x559603d51793 <unknown>
#1 0x559603a451c6 <unknown>
#2 0x559603a3d1e3 <unknown>
#3 0x559603a2d1cb <unknown>
#4 0x559603a2e625 <unknown>
#5 0x559603a2d4e5 <unknown>
#6 0x559603a2c3e9 <unknown>
#7 0x559603a2c274 <unknown>
#8 0x559603a2acf4 <unknown>
#9 0x559603a2b28a <unknown>
#10 0x559603a4797e <unknown>
#11 0x559603ad1985 <unknown>
#12 0x559603ab23d2 <unknown>
#13 0x559603ad0dd9 <unknown>
#14 0x559603ab2173 <unknown>
#15 0x559603a832d3 <unknown>
#16 0x559603a83c9e <unknown>
#17 0x559603d158cb <unknown>
#18 0x559603d19745 <unknown>
#19 0x559603d022e1 <unknown>
#20 0x559603d1a2d2 <unknown>
#21 0x559603ce617f <unknown>
#22 0x559603d3fdc8 <unknown>
#23 0x559603d3ffc3 <unknown>
#24 0x559603d50944 <unknown>
#25 0x7f449c4ddac3 <unknown>
"
Seaver,"1,5 millions d'euros",12/02/2020,https://www.jaimelesstartups.fr/news/seaver-levee-de-fonds/,"Levée de fonds : 1,5 millions d'euros",Fondateurs : Zakaria Antar et Pierre-Yves Lalo,,https://home.seaverhorse.com/?utm_source=JaimeLesStartups,https://home.seaverhorse.com/?utm_source=JaimeLesStartups,False,,https://www.facebook.com/Seaverhorse/,,,,,"SEAVER, ACTEUR RÉFÉRENT FRANÇAIS DES OBJETS CONNECTÉS POUR LES SPORTS ÉQUESTRES ANNONCE UNE NOUVELLE LEVÉE DE FONDS DE 1,5 MILLIONS D’EUROS","Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x556dc4895793 <unknown>
#1 0x556dc45891c6 <unknown>
#2 0x556dc45811e3 <unknown>
#3 0x556dc45711cb <unknown>
#4 0x556dc4572625 <unknown>
#5 0x556dc45714e5 <unknown>
#6 0x556dc45703e9 <unknown>
#7 0x556dc4570274 <unknown>
#8 0x556dc456ecf4 <unknown>
#9 0x556dc456f28a <unknown>
#10 0x556dc458b97e <unknown>
#11 0x556dc4615985 <unknown>
#12 0x556dc45f63d2 <unknown>
#13 0x556dc4614dd9 <unknown>
#14 0x556dc45f6173 <unknown>
#15 0x556dc45c72d3 <unknown>
#16 0x556dc45c7c9e <unknown>
#17 0x556dc48598cb <unknown>
#18 0x556dc485d745 <unknown>
#19 0x556dc48462e1 <unknown>
#20 0x556dc485e2d2 <unknown>
#21 0x556dc482a17f <unknown>
#22 0x556dc4883dc8 <unknown>
#23 0x556dc4883fc3 <unknown>
#24 0x556dc4894944 <unknown>
#25 0x7f058935fac3 <unknown>
"
Groover,1.3M,21/10/2019,https://www.jaimelesstartups.fr/news/groover-levee-de-fonds/,Levée de fonds : 1.3M,"Fondateurs : Romain Palmieri, Dorian Perron, Rafael Cohen, Jonas Landman",Nombre d'employés : 10,https://groover.co/?utm_source=JaimeLesStartups,https://groover.co/en/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/18376318/,https://www.facebook.com/HeyGroover/,,,,,"GROOVER LÈVE 1,3 MILLION D’EUROS POUR DONNER LE POUVOIR AUX ARTISTES DE FAIRE CONNAÎTRE LEUR MUSIQUE","Message: stale element reference: stale element not found
  (Session info: chrome=122.0.6261.69); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
#0 0x564f66852793 <unknown>
#1 0x564f665461c6 <unknown>
#2 0x564f6654b59c <unknown>
#3 0x564f6654d5f2 <unknown>
#4 0x564f665d2de8 <unknown>
#5 0x564f665b33d2 <unknown>
#6 0x564f665d1dd9 <unknown>
#7 0x564f665b3173 <unknown>
#8 0x564f665842d3 <unknown>
#9 0x564f66584c9e <unknown>
#10 0x564f668168cb <unknown>
#11 0x564f6681a745 <unknown>
#12 0x564f668032e1 <unknown>
#13 0x564f6681b2d2 <unknown>
#14 0x564f667e717f <unknown>
#15 0x564f66840dc8 <unknown>
#16 0x564f66840fc3 <unknown>
#17 0x564f66851944 <unknown>
#18 0x7fab0b13cac3 <unknown>
"
Clustree,"600K€ (2014) + 2,5M€ (2015)",18/03/2016,https://www.jaimelesstartups.fr/news/clustree/,"Levée de fonds : 600K€ (2014) + 2,5M€ (2015)",Fondateurs : Bénédicte de Raphélis Soissan,,https://www.clustree.com/fr/?utm_source=JaimeLesStartups,https://www.clustree.com/fr/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/clustree/,https://www.facebook.com/Clustree/,,,,,"BÉNÉDICTE DE RAPHÉLIS SOISSAN, FONDATRICE ET PRÉSIDENTE DE CLUSTREE, PRENDRA LA PAROLE LORS DU CONGRÈS HR.","Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x5643a8477793 <unknown>
#1 0x5643a816b1c6 <unknown>
#2 0x5643a81631e3 <unknown>
#3 0x5643a81531cb <unknown>
#4 0x5643a8154625 <unknown>
#5 0x5643a81534e5 <unknown>
#6 0x5643a81523e9 <unknown>
#7 0x5643a8152274 <unknown>
#8 0x5643a8150cf4 <unknown>
#9 0x5643a815128a <unknown>
#10 0x5643a816d97e <unknown>
#11 0x5643a81f7985 <unknown>
#12 0x5643a81d83d2 <unknown>
#13 0x5643a81f6dd9 <unknown>
#14 0x5643a81d8173 <unknown>
#15 0x5643a81a92d3 <unknown>
#16 0x5643a81a9c9e <unknown>
#17 0x5643a843b8cb <unknown>
#18 0x5643a843f745 <unknown>
#19 0x5643a84282e1 <unknown>
#20 0x5643a84402d2 <unknown>
#21 0x5643a840c17f <unknown>
#22 0x5643a8465dc8 <unknown>
#23 0x5643a8465fc3 <unknown>
#24 0x5643a8476944 <unknown>
#25 0x7f09cefc5ac3 <unknown>
"
Mindsay,10M$,29/05/2019,https://www.jaimelesstartups.fr/news/mindsay-levee-de-fonds/,Levée de fonds : 10M$,"Fondateurs : Guillaume Laporte, Ilias Hicham et Pierre Pakey",,http://https//www.mindsay.com/?utm_source=JaimeLesStartups,http://https//www.mindsay.com/?utm_source=JaimeLesStartups,False,,,,,,,MINDSAY LÈVE 10 M$ POUR DÉPLOYER SA SOLUTION D’INTELLIGENCE ARTIFICIELLE AU SERVICE DE LA RELATION CLIENT EN EUROPE ET EN AMÉRIQUE DU NORD,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x556758638793 <unknown>
#1 0x55675832c1c6 <unknown>
#2 0x5567583241e3 <unknown>
#3 0x5567583141cb <unknown>
#4 0x556758315625 <unknown>
#5 0x5567583144e5 <unknown>
#6 0x5567583133e9 <unknown>
#7 0x556758313274 <unknown>
#8 0x556758311cf4 <unknown>
#9 0x55675831228a <unknown>
#10 0x55675832e97e <unknown>
#11 0x5567583b8985 <unknown>
#12 0x5567583993d2 <unknown>
#13 0x5567583b7dd9 <unknown>
#14 0x556758399173 <unknown>
#15 0x55675836a2d3 <unknown>
#16 0x55675836ac9e <unknown>
#17 0x5567585fc8cb <unknown>
#18 0x556758600745 <unknown>
#19 0x5567585e92e1 <unknown>
#20 0x5567586012d2 <unknown>
#21 0x5567585cd17f <unknown>
#22 0x556758626dc8 <unknown>
#23 0x556758626fc3 <unknown>
#24 0x556758637944 <unknown>
#25 0x7fcb119baac3 <unknown>
"
Clustree,"600K€ (2014) + 2,5M€ (2015)",18/03/2016,https://www.jaimelesstartups.fr/news/clustree/,"Levée de fonds : 600K€ (2014) + 2,5M€ (2015)",Fondateurs : Bénédicte de Raphélis Soissan,,https://www.clustree.com/fr/?utm_source=JaimeLesStartups,https://www.clustree.com/fr/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/clustree/,https://www.facebook.com/Clustree/,,,,,"BÉNÉDICTE DE RAPHÉLIS SOISSAN, FONDATRICE ET PRÉSIDENTE DE CLUSTREE, PRENDRA LA PAROLE LORS DU CONGRÈS HR.","Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x556688906793 <unknown>
#1 0x5566885fa1c6 <unknown>
#2 0x5566885f21e3 <unknown>
#3 0x5566885e21cb <unknown>
#4 0x5566885e3625 <unknown>
#5 0x5566885e24e5 <unknown>
#6 0x5566885e13e9 <unknown>
#7 0x5566885e1274 <unknown>
#8 0x5566885dfcf4 <unknown>
#9 0x5566885e028a <unknown>
#10 0x5566885fc97e <unknown>
#11 0x556688686985 <unknown>
#12 0x5566886673d2 <unknown>
#13 0x556688685dd9 <unknown>
#14 0x556688667173 <unknown>
#15 0x5566886382d3 <unknown>
#16 0x556688638c9e <unknown>
#17 0x5566888ca8cb <unknown>
#18 0x5566888ce745 <unknown>
#19 0x5566888b72e1 <unknown>
#20 0x5566888cf2d2 <unknown>
#21 0x55668889b17f <unknown>
#22 0x5566888f4dc8 <unknown>
#23 0x5566888f4fc3 <unknown>
#24 0x556688905944 <unknown>
#25 0x7f9cfa91dac3 <unknown>
"
Kameleoon,5 millions,02/07/2019,https://www.jaimelesstartups.fr/news/kameleoon-levee-de-fonds/,Levée de fonds : 5 millions,Fondateurs : Jean-Noël Rivasseau,Nombre d'employés : 130,http://https//www.kameleoon.com/fr/?utm_source=JaimeLesStartups,http://https//www.kameleoon.com/fr/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/2208775/admin/,https://www.facebook.com/kameleoonrocks,,,,,KAMELEOON LÈVE 5 MILLIONS D’EUROS POUR RENFORCER SON LEADERSHIP EN EUROPE EN MATIÈRE DE PERSONNALISATION IA,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x5599fde77793 <unknown>
#1 0x5599fdb6b1c6 <unknown>
#2 0x5599fdb631e3 <unknown>
#3 0x5599fdb531cb <unknown>
#4 0x5599fdb54625 <unknown>
#5 0x5599fdb534e5 <unknown>
#6 0x5599fdb523e9 <unknown>
#7 0x5599fdb52274 <unknown>
#8 0x5599fdb50cf4 <unknown>
#9 0x5599fdb5128a <unknown>
#10 0x5599fdb6d97e <unknown>
#11 0x5599fdbf7985 <unknown>
#12 0x5599fdbd83d2 <unknown>
#13 0x5599fdbf6dd9 <unknown>
#14 0x5599fdbd8173 <unknown>
#15 0x5599fdba92d3 <unknown>
#16 0x5599fdba9c9e <unknown>
#17 0x5599fde3b8cb <unknown>
#18 0x5599fde3f745 <unknown>
#19 0x5599fde282e1 <unknown>
#20 0x5599fde402d2 <unknown>
#21 0x5599fde0c17f <unknown>
#22 0x5599fde65dc8 <unknown>
#23 0x5599fde65fc3 <unknown>
#24 0x5599fde76944 <unknown>
#25 0x7fa05a4e2ac3 <unknown>
"
